OBJECTID,neighborhood,ucrDescription,number,reportMonth,reportYear
15941,Morris Park,Homicide,0,6,2019
15942,Morris Park,Larceny,2,6,2019
15943,Morris Park,Rape,0,6,2019
15944,Morris Park,Robbery,0,6,2019
15945,Near - North,Aggravated Assault,8,6,2019
15946,Near - North,Arson,0,6,2019
15947,Near - North,Auto Theft,10,6,2019
15948,Near - North,Burglary,6,6,2019
15949,Near - North,Homicide,0,6,2019
15950,Near - North,Larceny,14,6,2019
15951,Near - North,Rape,0,6,2019
15952,Near - North,Robbery,3,6,2019
15953,Nicollet Island - East Bank,Aggravated Assault,0,6,2019
15954,Nicollet Island - East Bank,Arson,0,6,2019
15955,Nicollet Island - East Bank,Auto Theft,0,6,2019
15956,Nicollet Island - East Bank,Burglary,0,6,2019
15957,Nicollet Island - East Bank,Homicide,0,6,2019
15958,Nicollet Island - East Bank,Larceny,7,6,2019
15959,Nicollet Island - East Bank,Rape,0,6,2019
15960,Nicollet Island - East Bank,Robbery,0,6,2019
15961,North Loop,Aggravated Assault,2,6,2019
15962,North Loop,Arson,0,6,2019
15963,North Loop,Auto Theft,2,6,2019
15964,North Loop,Burglary,5,6,2019
15965,North Loop,Homicide,0,6,2019
15966,North Loop,Larceny,35,6,2019
15967,North Loop,Rape,1,6,2019
15968,North Loop,Robbery,3,6,2019
15969,Northeast Park,Aggravated Assault,0,6,2019
15970,Northeast Park,Arson,0,6,2019
15971,Northeast Park,Auto Theft,0,6,2019
15972,Northeast Park,Burglary,0,6,2019
15973,Northeast Park,Homicide,1,6,2019
15974,Northeast Park,Larceny,13,6,2019
15975,Northeast Park,Rape,1,6,2019
15976,Northeast Park,Robbery,0,6,2019
15977,Northrop,Aggravated Assault,0,6,2019
15978,Northrop,Arson,0,6,2019
15979,Northrop,Auto Theft,1,6,2019
15980,Northrop,Burglary,1,6,2019
15981,Northrop,Homicide,0,6,2019
15982,Northrop,Larceny,8,6,2019
15983,Northrop,Rape,0,6,2019
15984,Northrop,Robbery,0,6,2019
15985,Page,Aggravated Assault,0,6,2019
15986,Page,Arson,0,6,2019
15987,Page,Auto Theft,0,6,2019
15988,Page,Burglary,0,6,2019
15989,Page,Homicide,0,6,2019
15990,Page,Larceny,1,6,2019
15991,Page,Rape,0,6,2019
15992,Page,Robbery,0,6,2019
15993,Phillips West,Aggravated Assault,6,6,2019
15994,Phillips West,Arson,1,6,2019
15995,Phillips West,Auto Theft,2,6,2019
15996,Phillips West,Burglary,2,6,2019
15997,Phillips West,Homicide,0,6,2019
15998,Phillips West,Larceny,15,6,2019
15999,Phillips West,Rape,0,6,2019
16000,Phillips West,Robbery,5,6,2019
10001,Downtown East,Aggravated Assault,0,10,2018
10002,Downtown East,Arson,0,10,2018
10003,Downtown East,Auto Theft,4,10,2018
10004,Downtown East,Burglary,1,10,2018
10005,Downtown East,Homicide,0,10,2018
10006,Downtown East,Larceny,20,10,2018
10007,Downtown East,Rape,0,10,2018
10008,Downtown East,Robbery,1,10,2018
10009,Downtown West,Aggravated Assault,5,10,2018
10010,Downtown West,Arson,1,10,2018
10011,Downtown West,Auto Theft,7,10,2018
10012,Downtown West,Burglary,4,10,2018
10013,Downtown West,Homicide,0,10,2018
10014,Downtown West,Larceny,138,10,2018
10015,Downtown West,Rape,6,10,2018
10016,Downtown West,Robbery,10,10,2018
10017,East Harriet,Aggravated Assault,0,10,2018
10018,East Harriet,Arson,0,10,2018
10019,East Harriet,Auto Theft,1,10,2018
10020,East Harriet,Burglary,2,10,2018
10021,East Harriet,Homicide,0,10,2018
10022,East Harriet,Larceny,7,10,2018
10023,East Harriet,Rape,0,10,2018
10024,East Harriet,Robbery,1,10,2018
10025,East Isles,Aggravated Assault,0,10,2018
10026,East Isles,Arson,0,10,2018
10027,East Isles,Auto Theft,0,10,2018
10028,East Isles,Burglary,1,10,2018
10029,East Isles,Homicide,0,10,2018
10030,East Isles,Larceny,22,10,2018
10031,East Isles,Rape,0,10,2018
10032,East Isles,Robbery,0,10,2018
10033,East Phillips,Aggravated Assault,9,10,2018
10034,East Phillips,Arson,0,10,2018
10035,East Phillips,Auto Theft,8,10,2018
10036,East Phillips,Burglary,7,10,2018
10037,East Phillips,Homicide,0,10,2018
10038,East Phillips,Larceny,12,10,2018
10039,East Phillips,Rape,2,10,2018
10040,East Phillips,Robbery,3,10,2018
10041,ECCO,Aggravated Assault,0,10,2018
10042,ECCO,Arson,0,10,2018
10043,ECCO,Auto Theft,1,10,2018
10044,ECCO,Burglary,1,10,2018
10045,ECCO,Homicide,0,10,2018
10046,ECCO,Larceny,21,10,2018
10047,ECCO,Rape,0,10,2018
10048,ECCO,Robbery,0,10,2018
10049,Elliot Park,Aggravated Assault,2,10,2018
10050,Elliot Park,Arson,0,10,2018
10051,Elliot Park,Auto Theft,4,10,2018
10052,Elliot Park,Burglary,6,10,2018
10053,Elliot Park,Homicide,0,10,2018
10054,Elliot Park,Larceny,24,10,2018
10055,Elliot Park,Rape,5,10,2018
10056,Elliot Park,Robbery,0,10,2018
10057,Ericsson,Aggravated Assault,0,10,2018
10058,Ericsson,Arson,0,10,2018
10059,Ericsson,Auto Theft,1,10,2018
10060,Ericsson,Burglary,0,10,2018
10061,Ericsson,Homicide,0,10,2018
10062,Ericsson,Larceny,4,10,2018
10063,Ericsson,Rape,0,10,2018
10064,Ericsson,Robbery,1,10,2018
10065,Field,Aggravated Assault,0,10,2018
10066,Field,Arson,0,10,2018
10067,Field,Auto Theft,0,10,2018
10068,Field,Burglary,4,10,2018
10069,Field,Homicide,0,10,2018
10070,Field,Larceny,2,10,2018
10071,Field,Rape,0,10,2018
10072,Field,Robbery,0,10,2018
10073,Folwell,Aggravated Assault,2,10,2018
10074,Folwell,Arson,0,10,2018
10075,Folwell,Auto Theft,3,10,2018
10076,Folwell,Burglary,6,10,2018
10077,Folwell,Homicide,0,10,2018
10078,Folwell,Larceny,10,10,2018
10079,Folwell,Rape,0,10,2018
10080,Folwell,Robbery,2,10,2018
10081,Fulton,Aggravated Assault,0,10,2018
10082,Fulton,Arson,0,10,2018
10083,Fulton,Auto Theft,1,10,2018
10084,Fulton,Burglary,3,10,2018
10085,Fulton,Homicide,0,10,2018
10086,Fulton,Larceny,9,10,2018
10087,Fulton,Rape,0,10,2018
10088,Fulton,Robbery,0,10,2018
10089,Hale,Aggravated Assault,0,10,2018
10090,Hale,Arson,0,10,2018
10091,Hale,Auto Theft,0,10,2018
10092,Hale,Burglary,1,10,2018
10093,Hale,Homicide,0,10,2018
10094,Hale,Larceny,2,10,2018
10095,Hale,Rape,0,10,2018
10096,Hale,Robbery,0,10,2018
10097,Harrison,Aggravated Assault,3,10,2018
10098,Harrison,Arson,0,10,2018
10099,Harrison,Auto Theft,0,10,2018
10100,Harrison,Burglary,0,10,2018
10101,Harrison,Homicide,0,10,2018
10102,Harrison,Larceny,8,10,2018
10103,Harrison,Rape,0,10,2018
10104,Harrison,Robbery,4,10,2018
10105,Hawthorne,Aggravated Assault,9,10,2018
10106,Hawthorne,Arson,0,10,2018
10107,Hawthorne,Auto Theft,6,10,2018
10108,Hawthorne,Burglary,3,10,2018
10109,Hawthorne,Homicide,0,10,2018
10110,Hawthorne,Larceny,22,10,2018
10111,Hawthorne,Rape,1,10,2018
10112,Hawthorne,Robbery,10,10,2018
10113,Hiawatha,Aggravated Assault,0,10,2018
10114,Hiawatha,Arson,0,10,2018
10115,Hiawatha,Auto Theft,2,10,2018
10116,Hiawatha,Burglary,5,10,2018
10117,Hiawatha,Homicide,0,10,2018
10118,Hiawatha,Larceny,17,10,2018
10119,Hiawatha,Rape,1,10,2018
10120,Hiawatha,Robbery,1,10,2018
10121,Holland,Aggravated Assault,0,10,2018
10122,Holland,Arson,0,10,2018
10123,Holland,Auto Theft,6,10,2018
10124,Holland,Burglary,5,10,2018
10125,Holland,Homicide,0,10,2018
10126,Holland,Larceny,7,10,2018
10127,Holland,Rape,0,10,2018
10128,Holland,Robbery,2,10,2018
10129,Howe,Aggravated Assault,1,10,2018
10130,Howe,Arson,0,10,2018
10131,Howe,Auto Theft,5,10,2018
10132,Howe,Burglary,4,10,2018
10133,Howe,Homicide,0,10,2018
10134,Howe,Larceny,12,10,2018
10135,Howe,Rape,0,10,2018
10136,Howe,Robbery,2,10,2018
10137,Humboldt Industrial Area,Aggravated Assault,0,10,2018
10138,Humboldt Industrial Area,Arson,0,10,2018
10139,Humboldt Industrial Area,Auto Theft,0,10,2018
10140,Humboldt Industrial Area,Burglary,0,10,2018
10141,Humboldt Industrial Area,Homicide,0,10,2018
10142,Humboldt Industrial Area,Larceny,0,10,2018
10143,Humboldt Industrial Area,Rape,0,10,2018
10144,Humboldt Industrial Area,Robbery,0,10,2018
10145,Jordan,Aggravated Assault,5,10,2018
10146,Jordan,Arson,2,10,2018
10147,Jordan,Auto Theft,4,10,2018
10148,Jordan,Burglary,15,10,2018
10149,Jordan,Homicide,0,10,2018
10150,Jordan,Larceny,11,10,2018
10151,Jordan,Rape,0,10,2018
10152,Jordan,Robbery,5,10,2018
10153,Keewaydin,Aggravated Assault,0,10,2018
10154,Keewaydin,Arson,0,10,2018
10155,Keewaydin,Auto Theft,1,10,2018
10156,Keewaydin,Burglary,1,10,2018
10157,Keewaydin,Homicide,0,10,2018
10158,Keewaydin,Larceny,3,10,2018
10159,Keewaydin,Rape,1,10,2018
10160,Keewaydin,Robbery,0,10,2018
10161,Kenny,Aggravated Assault,0,10,2018
10162,Kenny,Arson,0,10,2018
10163,Kenny,Auto Theft,1,10,2018
10164,Kenny,Burglary,0,10,2018
10165,Kenny,Homicide,0,10,2018
10166,Kenny,Larceny,2,10,2018
10167,Kenny,Rape,0,10,2018
10168,Kenny,Robbery,0,10,2018
10169,Kenwood,Aggravated Assault,0,10,2018
10170,Kenwood,Arson,0,10,2018
10171,Kenwood,Auto Theft,1,10,2018
10172,Kenwood,Burglary,0,10,2018
10173,Kenwood,Homicide,0,10,2018
10174,Kenwood,Larceny,1,10,2018
10175,Kenwood,Rape,0,10,2018
10176,Kenwood,Robbery,0,10,2018
10177,King Field,Aggravated Assault,0,10,2018
10178,King Field,Arson,0,10,2018
10179,King Field,Auto Theft,0,10,2018
10180,King Field,Burglary,4,10,2018
10181,King Field,Homicide,0,10,2018
10182,King Field,Larceny,16,10,2018
10183,King Field,Rape,1,10,2018
10184,King Field,Robbery,1,10,2018
10185,Lind - Bohanon,Aggravated Assault,3,10,2018
10186,Lind - Bohanon,Arson,0,10,2018
10187,Lind - Bohanon,Auto Theft,4,10,2018
10188,Lind - Bohanon,Burglary,11,10,2018
10189,Lind - Bohanon,Homicide,0,10,2018
10190,Lind - Bohanon,Larceny,11,10,2018
10191,Lind - Bohanon,Rape,0,10,2018
10192,Lind - Bohanon,Robbery,3,10,2018
10193,Linden Hills,Aggravated Assault,1,10,2018
10194,Linden Hills,Arson,0,10,2018
10195,Linden Hills,Auto Theft,1,10,2018
10196,Linden Hills,Burglary,0,10,2018
10197,Linden Hills,Homicide,0,10,2018
10198,Linden Hills,Larceny,10,10,2018
10199,Linden Hills,Rape,0,10,2018
10200,Linden Hills,Robbery,0,10,2018
10201,Logan Park,Aggravated Assault,0,10,2018
10202,Logan Park,Arson,0,10,2018
10203,Logan Park,Auto Theft,1,10,2018
10204,Logan Park,Burglary,3,10,2018
10205,Logan Park,Homicide,0,10,2018
10206,Logan Park,Larceny,8,10,2018
10207,Logan Park,Rape,0,10,2018
10208,Logan Park,Robbery,0,10,2018
10209,Longfellow,Aggravated Assault,4,10,2018
10210,Longfellow,Arson,0,10,2018
10211,Longfellow,Auto Theft,6,10,2018
10212,Longfellow,Burglary,5,10,2018
10213,Longfellow,Homicide,0,10,2018
10214,Longfellow,Larceny,49,10,2018
10215,Longfellow,Rape,0,10,2018
10216,Longfellow,Robbery,3,10,2018
10217,Loring Park,Aggravated Assault,3,10,2018
10218,Loring Park,Arson,0,10,2018
10219,Loring Park,Auto Theft,2,10,2018
10220,Loring Park,Burglary,2,10,2018
10221,Loring Park,Homicide,0,10,2018
10222,Loring Park,Larceny,20,10,2018
10223,Loring Park,Rape,2,10,2018
10224,Loring Park,Robbery,2,10,2018
10225,Lowry Hill,Aggravated Assault,0,10,2018
10226,Lowry Hill,Arson,0,10,2018
10227,Lowry Hill,Auto Theft,3,10,2018
10228,Lowry Hill,Burglary,1,10,2018
10229,Lowry Hill,Homicide,0,10,2018
10230,Lowry Hill,Larceny,7,10,2018
10231,Lowry Hill,Rape,0,10,2018
10232,Lowry Hill,Robbery,0,10,2018
10233,Lowry Hill East,Aggravated Assault,3,10,2018
10234,Lowry Hill East,Arson,0,10,2018
10235,Lowry Hill East,Auto Theft,3,10,2018
10236,Lowry Hill East,Burglary,6,10,2018
10237,Lowry Hill East,Homicide,0,10,2018
10238,Lowry Hill East,Larceny,41,10,2018
10239,Lowry Hill East,Rape,2,10,2018
10240,Lowry Hill East,Robbery,1,10,2018
10241,Lyndale,Aggravated Assault,3,10,2018
10242,Lyndale,Arson,0,10,2018
10243,Lyndale,Auto Theft,2,10,2018
10244,Lyndale,Burglary,6,10,2018
10245,Lyndale,Homicide,0,10,2018
10246,Lyndale,Larceny,17,10,2018
10247,Lyndale,Rape,0,10,2018
10248,Lyndale,Robbery,0,10,2018
10249,Lynnhurst,Aggravated Assault,0,10,2018
10250,Lynnhurst,Arson,0,10,2018
10251,Lynnhurst,Auto Theft,2,10,2018
10252,Lynnhurst,Burglary,1,10,2018
10253,Lynnhurst,Homicide,0,10,2018
10254,Lynnhurst,Larceny,5,10,2018
10255,Lynnhurst,Rape,0,10,2018
10256,Lynnhurst,Robbery,0,10,2018
10257,Marcy Holmes,Aggravated Assault,3,10,2018
10258,Marcy Holmes,Arson,1,10,2018
10259,Marcy Holmes,Auto Theft,12,10,2018
10260,Marcy Holmes,Burglary,13,10,2018
10261,Marcy Holmes,Homicide,0,10,2018
10262,Marcy Holmes,Larceny,56,10,2018
10263,Marcy Holmes,Rape,0,10,2018
10264,Marcy Holmes,Robbery,4,10,2018
10265,Marshall Terrace,Aggravated Assault,0,10,2018
10266,Marshall Terrace,Arson,0,10,2018
10267,Marshall Terrace,Auto Theft,1,10,2018
10268,Marshall Terrace,Burglary,0,10,2018
10269,Marshall Terrace,Homicide,0,10,2018
10270,Marshall Terrace,Larceny,2,10,2018
10271,Marshall Terrace,Rape,0,10,2018
10272,Marshall Terrace,Robbery,0,10,2018
10273,McKinley,Aggravated Assault,2,10,2018
10274,McKinley,Arson,1,10,2018
10275,McKinley,Auto Theft,6,10,2018
10276,McKinley,Burglary,1,10,2018
10277,McKinley,Homicide,0,10,2018
10278,McKinley,Larceny,6,10,2018
10279,McKinley,Rape,2,10,2018
10280,McKinley,Robbery,1,10,2018
10281,Mid - City Industrial,Aggravated Assault,0,10,2018
10282,Mid - City Industrial,Arson,0,10,2018
10283,Mid - City Industrial,Auto Theft,3,10,2018
10284,Mid - City Industrial,Burglary,3,10,2018
10285,Mid - City Industrial,Homicide,0,10,2018
10286,Mid - City Industrial,Larceny,7,10,2018
10287,Mid - City Industrial,Rape,0,10,2018
10288,Mid - City Industrial,Robbery,0,10,2018
10289,Midtown Phillips,Aggravated Assault,3,10,2018
10290,Midtown Phillips,Arson,0,10,2018
10291,Midtown Phillips,Auto Theft,4,10,2018
10292,Midtown Phillips,Burglary,6,10,2018
10293,Midtown Phillips,Homicide,0,10,2018
10294,Midtown Phillips,Larceny,11,10,2018
10295,Midtown Phillips,Rape,0,10,2018
10296,Midtown Phillips,Robbery,0,10,2018
10297,Minnehaha,Aggravated Assault,1,10,2018
10298,Minnehaha,Arson,0,10,2018
10299,Minnehaha,Auto Theft,1,10,2018
10300,Minnehaha,Burglary,2,10,2018
10301,Minnehaha,Homicide,0,10,2018
10302,Minnehaha,Larceny,7,10,2018
10303,Minnehaha,Rape,0,10,2018
10304,Minnehaha,Robbery,1,10,2018
10305,Morris Park,Aggravated Assault,0,10,2018
10306,Morris Park,Arson,0,10,2018
10307,Morris Park,Auto Theft,0,10,2018
10308,Morris Park,Burglary,1,10,2018
10309,Morris Park,Homicide,0,10,2018
10310,Morris Park,Larceny,4,10,2018
10311,Morris Park,Rape,0,10,2018
10312,Morris Park,Robbery,0,10,2018
10313,Near - North,Aggravated Assault,7,10,2018
10314,Near - North,Arson,1,10,2018
10315,Near - North,Auto Theft,6,10,2018
10316,Near - North,Burglary,4,10,2018
10317,Near - North,Homicide,0,10,2018
10318,Near - North,Larceny,20,10,2018
10319,Near - North,Rape,2,10,2018
10320,Near - North,Robbery,2,10,2018
10321,Nicollet Island - East Bank,Aggravated Assault,0,10,2018
10322,Nicollet Island - East Bank,Arson,0,10,2018
10323,Nicollet Island - East Bank,Auto Theft,1,10,2018
10324,Nicollet Island - East Bank,Burglary,0,10,2018
10325,Nicollet Island - East Bank,Homicide,0,10,2018
10326,Nicollet Island - East Bank,Larceny,8,10,2018
10327,Nicollet Island - East Bank,Rape,1,10,2018
10328,Nicollet Island - East Bank,Robbery,0,10,2018
10329,North Loop,Aggravated Assault,1,10,2018
10330,North Loop,Arson,0,10,2018
10331,North Loop,Auto Theft,2,10,2018
10332,North Loop,Burglary,4,10,2018
10333,North Loop,Homicide,0,10,2018
10334,North Loop,Larceny,22,10,2018
10335,North Loop,Rape,0,10,2018
10336,North Loop,Robbery,2,10,2018
10337,Northeast Park,Aggravated Assault,0,10,2018
10338,Northeast Park,Arson,0,10,2018
10339,Northeast Park,Auto Theft,2,10,2018
10340,Northeast Park,Burglary,1,10,2018
10341,Northeast Park,Homicide,0,10,2018
10342,Northeast Park,Larceny,14,10,2018
10343,Northeast Park,Rape,0,10,2018
10344,Northeast Park,Robbery,0,10,2018
10345,Northrop,Aggravated Assault,1,10,2018
10346,Northrop,Arson,0,10,2018
10347,Northrop,Auto Theft,0,10,2018
10348,Northrop,Burglary,4,10,2018
10349,Northrop,Homicide,0,10,2018
10350,Northrop,Larceny,9,10,2018
10351,Northrop,Rape,1,10,2018
10352,Northrop,Robbery,1,10,2018
10353,Page,Aggravated Assault,0,10,2018
10354,Page,Arson,0,10,2018
10355,Page,Auto Theft,0,10,2018
10356,Page,Burglary,2,10,2018
10357,Page,Homicide,0,10,2018
10358,Page,Larceny,5,10,2018
10359,Page,Rape,0,10,2018
10360,Page,Robbery,0,10,2018
10361,Phillips West,Aggravated Assault,4,10,2018
10362,Phillips West,Arson,0,10,2018
10363,Phillips West,Auto Theft,3,10,2018
10364,Phillips West,Burglary,1,10,2018
10365,Phillips West,Homicide,0,10,2018
10366,Phillips West,Larceny,10,10,2018
10367,Phillips West,Rape,1,10,2018
10368,Phillips West,Robbery,2,10,2018
10369,Powderhorn Park,Aggravated Assault,1,10,2018
10370,Powderhorn Park,Arson,1,10,2018
10371,Powderhorn Park,Auto Theft,5,10,2018
10372,Powderhorn Park,Burglary,10,10,2018
10373,Powderhorn Park,Homicide,0,10,2018
10374,Powderhorn Park,Larceny,26,10,2018
10375,Powderhorn Park,Rape,0,10,2018
10376,Powderhorn Park,Robbery,4,10,2018
10377,Prospect Park - East River Road,Aggravated Assault,0,10,2018
10378,Prospect Park - East River Road,Arson,0,10,2018
10379,Prospect Park - East River Road,Auto Theft,5,10,2018
10380,Prospect Park - East River Road,Burglary,10,10,2018
10381,Prospect Park - East River Road,Homicide,0,10,2018
10382,Prospect Park - East River Road,Larceny,31,10,2018
10383,Prospect Park - East River Road,Rape,1,10,2018
10384,Prospect Park - East River Road,Robbery,1,10,2018
10385,Regina,Aggravated Assault,0,10,2018
10386,Regina,Arson,0,10,2018
10387,Regina,Auto Theft,1,10,2018
10388,Regina,Burglary,1,10,2018
10389,Regina,Homicide,0,10,2018
10390,Regina,Larceny,1,10,2018
10391,Regina,Rape,0,10,2018
10392,Regina,Robbery,0,10,2018
10393,Seward,Aggravated Assault,4,10,2018
10394,Seward,Arson,0,10,2018
10395,Seward,Auto Theft,2,10,2018
10396,Seward,Burglary,6,10,2018
10397,Seward,Homicide,0,10,2018
10398,Seward,Larceny,29,10,2018
10399,Seward,Rape,1,10,2018
10400,Seward,Robbery,3,10,2018
10401,Sheridan,Aggravated Assault,0,10,2018
10402,Sheridan,Arson,0,10,2018
10403,Sheridan,Auto Theft,1,10,2018
10404,Sheridan,Burglary,0,10,2018
10405,Sheridan,Homicide,0,10,2018
10406,Sheridan,Larceny,8,10,2018
10407,Sheridan,Rape,0,10,2018
10408,Sheridan,Robbery,2,10,2018
10409,Shingle Creek,Aggravated Assault,0,10,2018
10410,Shingle Creek,Arson,0,10,2018
10411,Shingle Creek,Auto Theft,0,10,2018
10412,Shingle Creek,Burglary,1,10,2018
10413,Shingle Creek,Homicide,1,10,2018
10414,Shingle Creek,Larceny,5,10,2018
10415,Shingle Creek,Rape,1,10,2018
10416,Shingle Creek,Robbery,1,10,2018
10417,St. Anthony East,Aggravated Assault,1,10,2018
10418,St. Anthony East,Arson,0,10,2018
10419,St. Anthony East,Auto Theft,0,10,2018
10420,St. Anthony East,Burglary,1,10,2018
10421,St. Anthony East,Homicide,0,10,2018
10422,St. Anthony East,Larceny,2,10,2018
10423,St. Anthony East,Rape,1,10,2018
10424,St. Anthony East,Robbery,0,10,2018
10425,St. Anthony West,Aggravated Assault,0,10,2018
10426,St. Anthony West,Arson,0,10,2018
10427,St. Anthony West,Auto Theft,1,10,2018
10428,St. Anthony West,Burglary,2,10,2018
10429,St. Anthony West,Homicide,0,10,2018
10430,St. Anthony West,Larceny,8,10,2018
10431,St. Anthony West,Rape,0,10,2018
10432,St. Anthony West,Robbery,0,10,2018
10433,Standish,Aggravated Assault,3,10,2018
10434,Standish,Arson,0,10,2018
10435,Standish,Auto Theft,4,10,2018
10436,Standish,Burglary,10,10,2018
10437,Standish,Homicide,0,10,2018
10438,Standish,Larceny,17,10,2018
10439,Standish,Rape,1,10,2018
10440,Standish,Robbery,0,10,2018
10441,Steven's Square - Loring Heights,Aggravated Assault,3,10,2018
10442,Steven's Square - Loring Heights,Arson,0,10,2018
10443,Steven's Square - Loring Heights,Auto Theft,0,10,2018
10444,Steven's Square - Loring Heights,Burglary,1,10,2018
10445,Steven's Square - Loring Heights,Homicide,0,10,2018
10446,Steven's Square - Loring Heights,Larceny,12,10,2018
10447,Steven's Square - Loring Heights,Rape,1,10,2018
10448,Steven's Square - Loring Heights,Robbery,0,10,2018
10449,Sumner - Glenwood,Aggravated Assault,0,10,2018
10450,Sumner - Glenwood,Arson,0,10,2018
10451,Sumner - Glenwood,Auto Theft,2,10,2018
10452,Sumner - Glenwood,Burglary,1,10,2018
10453,Sumner - Glenwood,Homicide,0,10,2018
10454,Sumner - Glenwood,Larceny,4,10,2018
10455,Sumner - Glenwood,Rape,0,10,2018
10456,Sumner - Glenwood,Robbery,1,10,2018
10457,Tangletown,Aggravated Assault,0,10,2018
10458,Tangletown,Arson,0,10,2018
10459,Tangletown,Auto Theft,2,10,2018
10460,Tangletown,Burglary,4,10,2018
10461,Tangletown,Homicide,0,10,2018
10462,Tangletown,Larceny,9,10,2018
10463,Tangletown,Rape,0,10,2018
10464,Tangletown,Robbery,0,10,2018
10465,University of Minnesota,Aggravated Assault,1,10,2018
10466,University of Minnesota,Arson,0,10,2018
10467,University of Minnesota,Auto Theft,1,10,2018
10468,University of Minnesota,Burglary,2,10,2018
10469,University of Minnesota,Homicide,0,10,2018
10470,University of Minnesota,Larceny,22,10,2018
10471,University of Minnesota,Rape,0,10,2018
10472,University of Minnesota,Robbery,0,10,2018
10473,Ventura Village,Aggravated Assault,4,10,2018
10474,Ventura Village,Arson,0,10,2018
10475,Ventura Village,Auto Theft,7,10,2018
10476,Ventura Village,Burglary,2,10,2018
10477,Ventura Village,Homicide,0,10,2018
10478,Ventura Village,Larceny,16,10,2018
10479,Ventura Village,Rape,3,10,2018
10480,Ventura Village,Robbery,6,10,2018
10481,Victory,Aggravated Assault,1,10,2018
10482,Victory,Arson,0,10,2018
10483,Victory,Auto Theft,0,10,2018
10484,Victory,Burglary,4,10,2018
10485,Victory,Homicide,0,10,2018
10486,Victory,Larceny,8,10,2018
10487,Victory,Rape,0,10,2018
10488,Victory,Robbery,0,10,2018
10489,Waite Park,Aggravated Assault,0,10,2018
10490,Waite Park,Arson,0,10,2018
10491,Waite Park,Auto Theft,1,10,2018
10492,Waite Park,Burglary,3,10,2018
10493,Waite Park,Homicide,0,10,2018
10494,Waite Park,Larceny,3,10,2018
10495,Waite Park,Rape,0,10,2018
10496,Waite Park,Robbery,0,10,2018
10497,Webber - Camden,Aggravated Assault,4,10,2018
10498,Webber - Camden,Arson,0,10,2018
10499,Webber - Camden,Auto Theft,3,10,2018
10500,Webber - Camden,Burglary,8,10,2018
10501,Webber - Camden,Homicide,0,10,2018
10502,Webber - Camden,Larceny,14,10,2018
10503,Webber - Camden,Rape,2,10,2018
10504,Webber - Camden,Robbery,0,10,2018
10505,Wenonah,Aggravated Assault,3,10,2018
10506,Wenonah,Arson,1,10,2018
10507,Wenonah,Auto Theft,1,10,2018
10508,Wenonah,Burglary,0,10,2018
10509,Wenonah,Homicide,0,10,2018
10510,Wenonah,Larceny,5,10,2018
10511,Wenonah,Rape,1,10,2018
10512,Wenonah,Robbery,0,10,2018
10513,West Calhoun,Aggravated Assault,0,10,2018
10514,West Calhoun,Arson,0,10,2018
10515,West Calhoun,Auto Theft,1,10,2018
10516,West Calhoun,Burglary,0,10,2018
10517,West Calhoun,Homicide,0,10,2018
10518,West Calhoun,Larceny,6,10,2018
10519,West Calhoun,Rape,0,10,2018
10520,West Calhoun,Robbery,2,10,2018
10521,Whittier,Aggravated Assault,6,10,2018
10522,Whittier,Arson,0,10,2018
10523,Whittier,Auto Theft,8,10,2018
10524,Whittier,Burglary,14,10,2018
10525,Whittier,Homicide,0,10,2018
